ID;dsc_item;melhor_classif;match_score;Quant. Carct. DSC;Quant. Carct. Classif;Diferença
411;camisa confeccionada em malha pv ou pp confortavel e que garanta a qualidade do colorido na estamparia cor verde agua manga com dobra na manga e gola na cor branca para crianca de 11 e 12 ; servicos de engenharia durante a fase de construcao e de instalacao de obras de engenharia civil;42;188;97;91
416;caneta hidrocor ponta media e resistente tampa antisfixiante vedacao adequada pavio acetato corpo e tampa resina termoplastica ponta fina de poliester base de agua atoxica lavavel cores viva caixa c12; servicos de engenharia durante a fase de construcao e de instalacao de obras de engenharia civil;42;200;97;103
454;cola liquida 500ml com bico com espatula aplicadora comtampa adicional no tubo que evita vazamento e com registro no conselho regional de quimica atoxicocomposicao resina pva e agua 38237; cartao com microtubo com gel para tiragem sanguinea pesquisa e determinacao de anticorp;42;187;88;99
499;desinfetante liquido  composicao  tensoativo nao ionico tensoativo cationico preservante corante perfume e agua perfume de lavanda e educalipto  acondicionado em frasco plastico de 2 lt1758; equipamentos para contramedidas eletronicas  contracontramedidas e de capacidade de reacao rap;42;189;95;94
636;limpador multiuso concentrado para limpeza pesada composicao linear alquil benzeno alcalinizante coadjuvante conservante fragrancia e agua embalagem de500 ml semelhante as marcas veja cif e ype notificado pela anvis; equipamento especializado para oficina de manutencao e reparo de material de controle de tir;42;215;93;122
672;lustra movelpoliflor lavanda caixa com 12 unidade composicao cera microcristalina cera de parafina silicone emulsificante espessante derivado de isotiazolinona solventes alifaticos fragrancia e agu; servicos gerais de construcao de tubulacoeslinhas de comunicacao e de energia de longa distanc;42;197;95;102
702;mangueira pvc cristal 34 3 0mm mangueira linha cristal sao recomendadas para transporte de ar agua ou fluidos  inorganicos tais como acido e base media pressao sao utilizados principalmente para medicao de nivel em construcao civil e irrigaca; servicos do comercio por atacado prestado por comissao ou   por contratode bens de consumo divers;42;242;98;144
755;plug de pvc roscavel de 34  pn 750 kpa para sistemas prediais agua fria  caracteristicas tecnicas e fabricacao de acordo com abnt nbr 5648 de 2010 e abnt nbr 5626 de 1998 ; servicos de engenharia durante a fase de construcao e de instalacao de obras de engenharia civil;42;171;97;74
763;preparado liquido para refresco de frutasmaracujaconcentrado integral bebida nao fermentada com 30  de polpa da fruta com concentracao para 6 a 8 partes de agua embalagem de 500ml igual ou superior o dafrut; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;42;206;111;95
788;refrigerante de cola preparado com agua carbonatada   acucar   cafeina   extrato de noz de colaacidulante ins 330  conservador ins 211  corante ins 110  acidulante ins 338  conservador ins 211; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;42;192;116;76
795;refrigerante zero acucar a base de extrato de cola composto de guarana agua gaseficada adocantes isento de corantes artificiais livre de sujidades parasitas e larvras condicionado em garrafas pet com tampa der; servicos gerais de construcao de estradasexceto elevados ruasviasestradas de ferro e pistas de aterriz;42;209;103;106
818;revelador revelador  composicao agua dietileno glicol hidroquinona e carbonato de potassio forma fisica liquido  indicado para o processamento manual de filmes radiograficos dentais intraorais embalagem c 500ml; controle giroscopico  direcional  para  superficieacionado por sistema hidraulico para aeronav;42;210;95;115
852;servicos comuns de encanador ou bombeiro hidr servicos comuns de encanador ou bombeiro hidraulico tais como verificar instalacoes hidraulicas efetuar manutencao de sistemas usados para agua potavel esgoto e drenagem em sistemas de encan; servicos gerais de construcao de tubulacoeslinhas de comunicacao e de energia de longa distanc;42;236;95;141
863;suco de tangerina integral pasteurizado alimento natural liquido integral pasteurizado sem adicao de conservantes agua ou acucar obtido pelo beneficiamento de tangerinas sadias o produto devera conter registro no mapa cumprindo legislacao vig; servicos de leasing ou aluguel de televisores radios gravadores de video e equipamentos e acessorios correlat;42;242;110;132
866;suco em po sabores variados contendo acido ascorbico c diluicao de 9l de agua por 1 kg de po acondicionado em embalagem integra atoxica resistente vedada hermeticamente e limpa validade minima de 06 mes; servicos relacionados com a producao de filmes cinematograficos de televisao e programas de radi;42;202;97;105
900;tempera guache azul  com 6 unidades de 250 gramas composicao resina  agua  pigmentos  carga e conservantes tipo benzotiazol  com dados de identificacao do produto  marca do fabricante e peso liqu; unidades de propulsao inertes a combustivel solido de veiculos espaciais e misseis guiados e seus c;42;195;100;95
15;00018133joelho pvc 20mm p agua 90deg 1 l; conexao para mangueira de jardim;41;40;33;7
54;17 conexao hidraulica  aplicacao caixa d agua bitolai     conexao hidraulica material pvc  cloreto de polivinila tipo adaptador com flanges e anel vedacao tipo fixacao roscavel aplicacao caixa d agua bitol; reboque especial de construcao para rocha   transportador basculante do tipo fora de estrada ;41;205;94;111
114;agua destilada galao 5 litros galao de agua destilada nao injetavel nao esteril e quimicamente pura pode ser utilizada em autoclaves ipl e aparelhos de criolipolise agua destilada para uso no processo de esterilizacao em autoclave e equipamentos de ipl; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;41;252;111;141
204;agua sanitaria alvejantedesinfetante bactericida germicida  composicao hipoclorito de sodio hidroxido de sodio  cloreto  e agua embalagens de 1 litro val 6 meses cx c 12 und; unidades de propulsao inertes a combustivel solido de veiculos espaciais e misseis guiados e seus c;41;173;100;73
218;agua sanitaria solucao aquosa a base de hipoclorito sodio 1 litro agua sanitaria solucao aquosa a base de hipoclorito sodio ou calcio com validade de 6 meses frasco plastico opaco teor de cloro ativo 2 pp a 25 pp 1 litr; servicos para  a  infraestrutura de tecnologia da informacaoe comunicacao tic  nao classificados em outros top;41;219;111;108
229;alvejante  principio ativo hipoclorito de sodio 20 25 % pp cloro ativo composicao principio ativo  alcalinizante  estabilizante essencia e agua embalagem de 1000 ml; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;41;164;116;48
239;aromatizante odorizador de ambiente aerosol frasco com 360 ml aroma lavanda composicao agua solvente alcalinizante antioxidantes fragrancia preservante emulsificante coadjuvante e propel; servicos do comercio por atacado prestado por comissao ou   por contratode maquinariaequipamentos e supr;41;186;105;81
247;barraca 02x02 em estrutura metalica de aco cobertura em lona anti chama com balcao modelos 01 agua 02 aguas piramide bruxa cupula a criterio do municipio     212873372801; reboque especial de construcao para rocha   transportador basculante do tipo fora de estrada ;41;170;94;76
274;biscoito salgado tipo agua e sal  biscoito salgado tipo agua e sal em perfeito estado de conservacao serao rejeitados biscoitos mal cozidos queimados nao podendo apresentar excesso de dureza e nem se apresentar quebradico embalados em p; servicos de promocao e apresentacao relacionados as artes cenicas e outros espetaculos ao v;41;236;92;144
415;caneta gel dourada ou prata tinta gel resistente a agua e luz grip triangular emborrachado fluxo de tinta suave e constante refil autolimpante permitindo que toda a tinta seja util; equipamento especializado para oficina de manutencao e reparo de material de controle de tir;41;180;93;87
439;cera liquida vermelha composicao carnauba dispersao acrilica metalizada solvente tensoativos nao ionicos coadjuvante alcalizante plastificante 12 benzoisothiazolinona 3 fragancia e agua  750 ml; servicos relacionados com a producao de filmes cinematograficos de televisao e programas de radi;41;193;97;96
445;cloreto de sodio sal granulado grosso  destinacao tratamento de agua para consumo humano  processo dissociacao eletrolitica e uso em gerador e dosador de solucao oxidante a base de hipoclorito de sodio com as seguintes propriedades cloreto de s; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;41;244;116;128
446;cloro 02 litros de 1a qualidade acao germicida e bactericida desinfeta e desodoriza eliminando bacterias composicao de hipoclorito de sodio e aguateor de cloro ativo30% a 35% com todas informacoes pertinentes ao produto previsto no edit; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;41;236;116;120
509;doce de pessego em calda lata de doce  pessego  em calda com as descricoes minimas lata 450 gramas  peso drenado  pessegos em metades agua acucar xarope de glicosefrutose e acidulante acido citrico nao contendo gluten ; servicos de leasing ou aluguel de televisores radios gravadores de video e equipamentos e acessorios correlat;41;218;110;108
523;essencia de eucalipto frs 140mlessencia de eucalipto frs 140ml  diluicao 100ml para 05 lts de agua na embalagem devera constar data de fabricacao e validade do produto 310338; reboque especial de construcao para rocha   transportador basculante do tipo fora de estrada ;41;174;94;80
579;giz escolar branco ? giz escolar branco caixa com 50 unidades giz para quadro negro tipo palito cor branca atoxico caracteristicas adicionais plastificado e antialergico composicao gesso e agua padrao de qualidade igual ou superior a delt; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;41;238;116;122
590;item 11177 agua sanitaria a base de cloro com acao alvejantebactericidadesinfetante com validade minima de 06 meses armazenados em frascos plasticos de 01 litro com dados do fabricante data de fabricacao e prazo de validade uso domes; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;41;233;116;117
671;lustra moveis espessante   embalagem 200mlpara polimento de madeira e moveis em geral  composicao  silicone  oleo mineral  preservante lavanda e agua  na embalagem devera constar informacoes e advertencias 92531; equipamento especializado para oficina de manutencao e reparo de material de controle de tir;41;211;93;118
691;macarrao cortado tipo padre nosso   com ovos enriquecido com ferro e acido folico deverao ser fabricados a partir de materias primas sas e limpas isentas de materias terrosas parasitos e larvas as massas ao serem postas na agua nao deverao turv; servicos do comercio por atacado prestado por comissao o contratode livrosrevistasperiodicos e artigos de escritori;41;244;116;128
698;maionese 500g  vidros de maionese contendo 500 gramas 0   zero por cento   de gordura trans valor energetico 40 kcal fonte de vitamina e  agua oleo vegetal ovos pasteurizados amido modificado vinagre acucar salsuco de limao acidulante ac; servicos de agenciamento de transporte de carga e outros servicos auxiliares de transport;41;237;90;147
738;pao doce tipo hot dog  pao doce tipo hot dog produto obtido por processamento tecnologico adequado da massa preparada com farinha de trigo fermento biologico agua sal gordura o pao deve ser cortado na vertical  sentido do comprimento  e emb; servicos do comercio por atacado prestado por comissao ou   por contratode maquinariaequipamentos e supr;41;240;105;135
775;reabastecedor de tinta para pincel de quadro branco tinta liquida a base de alcool corantes organicos solvente a agua tinta desenvolvida especialmente para reabastecedor marcadores de quadro branco contem 500ml cores azul preta e vermelh; servicos de engenharia durante a fase de construcao e de instalacao de obras de engenharia civil;41;237;97;140
